State,Filed week ended,Initial Claims,Reflecting Week Ended,Continued Claims,Covered Employment,Insured Unemployment Rate
Nebraska,6/10/00,894,6/3/00,"6,123","861,866",0.71
Nebraska,6/17/00,796,6/10/00,"6,261","861,866",0.73
Nebraska,6/24/00,"1,030",6/17/00,"6,327","861,866",0.73
Nebraska,7/1/00,"1,332",6/24/00,"6,336","861,866",0.74
Nebraska,7/8/00,"1,118",7/1/00,"6,720","866,040",0.78
Nebraska,7/15/00,"1,094",7/8/00,"7,598","866,040",0.88
Nebraska,7/22/00,"1,050",7/15/00,"7,003","866,040",0.81
Nebraska,7/29/00,786,7/22/00,"7,034","866,040",0.81
Nebraska,8/5/00,"1,160",7/29/00,"6,968","866,040",0.8
Nebraska,8/12/00,764,8/5/00,"6,965","866,040",0.8
Nebraska,8/19/00,708,8/12/00,"6,803","866,040",0.79
Nebraska,8/26/00,901,8/19/00,"6,297","866,040",0.73
Nebraska,9/2/00,"1,048",8/26/00,"5,957","866,040",0.69
Nebraska,9/9/00,744,9/2/00,"5,654","866,040",0.65
Nebraska,9/16/00,734,9/9/00,"5,774","866,040",0.67
Nebraska,9/23/00,689,9/16/00,"5,520","866,040",0.64
Nebraska,9/30/00,699,9/23/00,"5,413","866,040",0.63
Nebraska,10/7/00,"1,162",9/30/00,"5,366","870,578",0.62
Nebraska,10/14/00,822,10/7/00,"5,474","870,578",0.63
Nebraska,10/21/00,946,10/14/00,"5,947","870,578",0.68
Nebraska,10/28/00,951,10/21/00,"5,864","870,578",0.67
Nebraska,11/4/00,"1,136",10/28/00,"5,904","870,578",0.68
Nebraska,11/11/00,"1,303",11/4/00,"5,926","870,578",0.68
Nebraska,11/18/00,"2,667",11/11/00,"6,853","870,578",0.79
Nebraska,11/25/00,"1,020",11/18/00,"8,069","870,578",0.93
Nebraska,12/2/00,"1,473",11/25/00,"8,459","870,578",0.97
Nebraska,12/9/00,"1,475",12/2/00,"7,968","870,578",0.92
Nebraska,12/16/00,"2,459",12/9/00,"8,354","870,578",0.96
Nebraska,12/23/00,"2,957",12/16/00,"9,732","870,578",1.12
Nebraska,12/30/00,"1,764",12/23/00,"10,652","870,578",1.22
Nebraska,1/6/01,"1,524",12/30/00,"12,575","870,578",1.44
Nebraska,1/13/01,"2,079",1/6/01,"10,973","875,919",1.25
Nebraska,1/20/01,"1,739",1/13/01,"11,525","875,919",1.32
Nebraska,1/27/01,"1,630",1/20/01,"12,104","875,919",1.38
Nebraska,2/3/01,"1,870",1/27/01,"12,166","875,919",1.39
Nebraska,2/10/01,"1,509",2/3/01,"12,247","875,919",1.4
Nebraska,2/17/01,"1,396",2/10/01,"12,184","875,919",1.39
Nebraska,2/24/01,"1,661",2/17/01,"12,456","875,919",1.42
Nebraska,3/3/01,"1,681",2/24/01,"12,424","875,919",1.42
Nebraska,3/10/01,"1,141",3/3/01,"12,363","875,919",1.41
Nebraska,3/17/01,"1,274",3/10/01,"11,930","875,919",1.36
Nebraska,3/24/01,"1,152",3/17/01,"11,916","875,919",1.36
Nebraska,3/31/01,994,3/24/01,"11,008","875,919",1.26
Nebraska,4/7/01,"1,493",3/31/01,"10,329","875,919",1.18
Nebraska,4/14/01,"1,120",4/7/01,"9,801","880,398",1.11
Nebraska,4/21/01,"1,262",4/14/01,"9,655","880,398",1.1
Nebraska,4/28/01,936,4/21/01,"9,195","880,398",1.04
Nebraska,5/5/01,"1,549",4/28/01,"8,885","880,398",1.01
Nebraska,5/12/01,"1,246",5/5/01,"8,850","880,398",1.01
Nebraska,5/19/01,"1,169",5/12/01,"8,855","880,398",1.01
Nebraska,5/26/01,"1,693",5/19/01,"8,706","880,398",0.99
Nebraska,6/2/01,"1,370",5/26/01,"9,019","880,398",1.02
Nebraska,6/9/01,"1,419",6/2/01,"9,731","880,398",1.11
Nebraska,6/16/01,"1,065",6/9/01,"9,313","880,398",1.06
Nebraska,6/23/01,"1,204",6/16/01,"9,514","880,398",1.08
Nebraska,6/30/01,"2,008",6/23/01,"9,422","880,398",1.07
Nebraska,7/7/01,"1,810",6/30/01,"10,123","880,398",1.15
Nebraska,7/14/01,"1,167",7/7/01,"11,344","883,362",1.28
Nebraska,7/21/01,"1,031",7/14/01,"10,144","883,362",1.15
Nebraska,7/28/01,"1,158",7/21/01,"9,657","883,362",1.09
Nebraska,8/4/01,"1,857",7/28/01,"9,653","883,362",1.09
Nebraska,8/11/01,980,8/4/01,"9,610","883,362",1.09
Nebraska,8/18/01,989,8/11/01,"9,712","883,362",1.1
Nebraska,8/25/01,932,8/18/01,"9,337","883,362",1.06
Nebraska,9/1/01,"1,030",8/25/01,"8,800","883,362",1
Nebraska,9/8/01,"1,080",9/1/01,"8,469","883,362",0.96
Nebraska,9/15/01,"1,136",9/8/01,"8,622","883,362",0.98
Nebraska,9/22/01,"1,159",9/15/01,"8,418","883,362",0.95
Nebraska,9/29/01,"1,121",9/22/01,"8,683","883,362",0.98
Nebraska,10/6/01,"1,411",9/29/01,"8,739","883,362",0.99
Nebraska,10/13/01,"1,162",10/6/01,"9,034","884,324",1.02
Nebraska,10/20/01,"1,486",10/13/01,"9,071","884,324",1.03
Nebraska,10/27/01,"1,165",10/20/01,"9,419","884,324",1.07
Nebraska,11/3/01,"1,746",10/27/01,"9,268","884,324",1.05
Nebraska,11/10/01,"1,451",11/3/01,"9,751","884,324",1.1
Nebraska,11/17/01,"1,589",11/10/01,"9,799","884,324",1.11
Nebraska,11/24/01,"1,748",11/17/01,"9,824","884,324",1.11
Nebraska,12/1/01,"3,647",11/24/01,"11,234","884,324",1.27
Nebraska,12/8/01,"1,763",12/1/01,"11,688","884,324",1.32
Nebraska,12/15/01,"2,327",12/8/01,"11,977","884,324",1.35
Nebraska,12/22/01,"3,145",12/15/01,"12,288","884,324",1.39
Nebraska,12/29/01,"3,223",12/22/01,"13,082","884,324",1.48
Nebraska,1/5/02,"2,260",12/29/01,"17,030","884,324",1.93
Nebraska,1/12/02,"2,300",1/5/02,"16,276","884,632",1.84
Nebraska,1/19/02,"2,223",1/12/02,"15,697","884,632",1.77
Nebraska,1/26/02,"1,621",1/19/02,"16,173","884,632",1.83
Nebraska,2/2/02,"2,112",1/26/02,"16,209","884,632",1.83
Nebraska,2/9/02,"1,824",2/2/02,"16,547","884,632",1.87
Nebraska,2/16/02,"1,362",2/9/02,"16,550","884,632",1.87
Nebraska,2/23/02,"1,573",2/16/02,"16,459","884,632",1.86
Nebraska,3/2/02,"2,249",2/23/02,"15,935","884,632",1.8
Nebraska,3/9/02,"1,577",3/2/02,"16,513","884,632",1.87
Nebraska,3/16/02,"1,642",3/9/02,"15,837","884,632",1.79
Nebraska,3/23/02,"1,812",3/16/02,"15,409","884,632",1.74
Nebraska,3/30/02,"1,648",3/23/02,"14,971","884,632",1.69
Nebraska,4/6/02,"1,634",3/30/02,"14,654","884,632",1.66
Nebraska,4/13/02,"1,565",4/6/02,"13,528","884,927",1.53
Nebraska,4/20/02,"1,347",4/13/02,"13,284","884,927",1.5
Nebraska,4/27/02,"1,197",4/20/02,"12,498","884,927",1.41
Nebraska,5/4/02,"1,481",4/27/02,"12,923","884,927",1.46
Nebraska,5/11/02,"1,286",5/4/02,"12,103","884,927",1.37
Nebraska,5/18/02,"1,528",5/11/02,"11,777","884,927",1.33
Nebraska,5/25/02,"1,490",5/18/02,"11,843","884,927",1.34
Nebraska,6/1/02,"1,443",5/25/02,"11,802","884,927",1.33
Nebraska,6/8/02,"1,606",6/1/02,"11,994","884,927",1.36
Nebraska,6/15/02,"1,266",6/8/02,"12,178","884,927",1.38
Nebraska,6/22/02,"1,332",6/15/02,"12,068","884,927",1.36
Nebraska,6/29/02,"1,398",6/22/02,"11,775","884,927",1.33
Nebraska,7/6/02,"2,233",6/29/02,"11,968","884,927",1.35
Nebraska,7/13/02,"1,688",7/6/02,"13,197","885,259",1.49
Nebraska,7/20/02,"1,461",7/13/02,"12,463","885,259",1.41
Nebraska,7/27/02,"1,303",7/20/02,"12,288","885,259",1.39
Nebraska,8/3/02,"1,580",7/27/02,"12,110","885,259",1.37
Nebraska,8/10/02,"1,256",8/3/02,"12,129","885,259",1.37
Nebraska,8/17/02,"1,008",8/10/02,"11,975","885,259",1.35
Nebraska,8/24/02,"1,366",8/17/02,"11,815","885,259",1.33
Nebraska,8/31/02,"1,313",8/24/02,"11,460","885,259",1.29
Nebraska,9/7/02,"1,625",8/31/02,"11,151","885,259",1.26
Nebraska,9/14/02,"1,325",9/7/02,"11,440","885,259",1.29
Nebraska,9/21/02,"1,309",9/14/02,"11,102","885,259",1.25
Nebraska,9/28/02,"1,112",9/21/02,"10,917","885,259",1.23
Nebraska,10/5/02,"1,352",9/28/02,"10,800","885,259",1.22
Nebraska,10/12/02,"1,360",10/5/02,"10,853","886,982",1.22
Nebraska,10/19/02,"1,273",10/12/02,"10,858","886,982",1.22
Nebraska,10/26/02,"1,512",10/19/02,"11,078","886,982",1.25
Nebraska,11/2/02,"2,670",10/26/02,"11,433","886,982",1.29
Nebraska,11/9/02,"1,551",11/2/02,"12,303","886,982",1.39
Nebraska,11/16/02,"1,308",11/9/02,"12,019","886,982",1.36
Nebraska,11/23/02,"1,518",11/16/02,"12,179","886,982",1.37
Nebraska,11/30/02,"2,358",11/23/02,"12,181","886,982",1.37
Nebraska,12/7/02,"2,315",11/30/02,"14,068","886,982",1.59
Nebraska,12/14/02,"1,733",12/7/02,"13,762","886,982",1.55
Nebraska,12/21/02,"2,259",12/14/02,"14,000","886,982",1.58
Nebraska,12/28/02,"3,603",12/21/02,"14,330","886,982",1.62
Nebraska,1/4/03,"1,916",12/28/02,"17,419","886,982",1.96
Nebraska,1/11/03,"2,498",1/4/03,"17,516","886,994",1.97
Nebraska,1/18/03,"2,509",1/11/03,"16,721","886,994",1.89
Nebraska,1/25/03,"1,959",1/18/03,"17,441","886,994",1.97
Nebraska,2/1/03,"1,782",1/25/03,"17,937","886,994",2.02
Nebraska,2/8/03,"1,842",2/1/03,"17,936","886,994",2.02
Nebraska,2/15/03,"1,897",2/8/03,"18,093","886,994",2.04
Nebraska,2/22/03,"1,607",2/15/03,"18,187","886,994",2.05
Nebraska,3/1/03,"2,046",2/22/03,"18,066","886,994",2.04
Nebraska,3/8/03,"1,555",3/1/03,"18,350","886,994",2.07
Nebraska,3/15/03,"1,531",3/8/03,"17,561","886,994",1.98
Nebraska,3/22/03,"1,453",3/15/03,"17,403","886,994",1.96
Nebraska,3/29/03,"1,289",3/22/03,"16,941","886,994",1.91
Nebraska,4/5/03,"1,819",3/29/03,"15,236","887,228",1.72
Nebraska,4/12/03,"1,846",4/5/03,"14,917","887,228",1.68
Nebraska,4/19/03,"1,441",4/12/03,"14,835","887,228",1.67
Nebraska,4/26/03,"1,128",4/19/03,"14,286","887,228",1.61
Nebraska,5/3/03,"2,135",4/26/03,"13,680","887,228",1.54
Nebraska,5/10/03,"1,620",5/3/03,"13,841","887,228",1.56
Nebraska,5/17/03,"1,513",5/10/03,"13,868","887,228",1.56
Nebraska,5/24/03,"1,420",5/17/03,"13,443","887,228",1.52
Nebraska,5/31/03,"1,487",5/24/03,"13,348","887,228",1.5
Nebraska,6/7/03,"1,752",5/31/03,"13,591","887,228",1.53
Nebraska,6/14/03,"1,438",6/7/03,"13,957","887,228",1.57
Nebraska,6/21/03,"1,235",6/14/03,"13,939","887,228",1.57
Nebraska,6/28/03,"1,355",6/21/03,"13,826","887,228",1.56
Nebraska,7/5/03,"1,981",6/28/03,"13,474","887,228",1.52
Nebraska,7/12/03,"1,764",7/5/03,"14,605","878,617",1.66
Nebraska,7/19/03,"1,457",7/12/03,"14,289","878,617",1.63
Nebraska,7/26/03,"1,376",7/19/03,"14,035","878,617",1.6
Nebraska,8/2/03,"1,615",7/26/03,"13,909","878,617",1.58
Nebraska,8/9/03,"1,179",8/2/03,"13,527","878,617",1.54
Nebraska,8/16/03,"1,096",8/9/03,"13,249","878,617",1.51
Nebraska,8/23/03,"1,111",8/16/03,"13,024","878,617",1.48
Nebraska,8/30/03,"1,192",8/23/03,"12,476","878,617",1.42
Nebraska,9/6/03,"1,370",8/30/03,"11,931","878,617",1.36
Nebraska,9/13/03,"1,398",9/6/03,"11,921","878,617",1.36
Nebraska,9/20/03,"1,442",9/13/03,"12,199","878,617",1.39
Nebraska,9/27/03,997,9/20/03,"12,054","878,617",1.37
Nebraska,10/4/03,"1,173",9/27/03,"11,649","878,617",1.33
Nebraska,10/11/03,"1,384",10/4/03,"11,401","874,050",1.3
Nebraska,10/18/03,"1,253",10/11/03,"11,622","874,050",1.33
Nebraska,10/25/03,"1,279",10/18/03,"11,691","874,050",1.34
Nebraska,11/1/03,"1,378",10/25/03,"11,687","874,050",1.34
Nebraska,11/8/03,"2,122",11/1/03,"11,669","874,050",1.34
Nebraska,11/15/03,"1,495",11/8/03,"12,517","874,050",1.43
Nebraska,11/22/03,"1,613",11/15/03,"12,524","874,050",1.43
Nebraska,11/29/03,"1,743",11/22/03,"12,644","874,050",1.45
Nebraska,12/6/03,"3,107",11/29/03,"13,720","874,050",1.57
Nebraska,12/13/03,"2,549",12/6/03,"13,880","874,050",1.59
Nebraska,12/20/03,"1,999",12/13/03,"15,326","874,050",1.75
Nebraska,12/27/03,"2,425",12/20/03,"15,413","874,050",1.76
Nebraska,1/3/04,"2,562",12/27/03,"17,408","874,050",1.99
Nebraska,1/10/04,"3,065",1/3/04,"17,977","874,050",2.06
Nebraska,1/17/04,"1,924",1/10/04,"18,012","874,364",2.06
Nebraska,1/24/04,"1,634",1/17/04,"17,431","874,364",1.99
Nebraska,1/31/04,"1,974",1/24/04,"17,268","874,364",1.97
Nebraska,2/7/04,"2,496",1/31/04,"18,024","874,364",2.06
Nebraska,2/14/04,"1,716",2/7/04,"18,785","874,364",2.15
Nebraska,2/21/04,"1,945",2/14/04,"18,104","874,364",2.07
Nebraska,2/28/04,"1,419",2/21/04,"18,122","874,364",2.07
Nebraska,3/6/04,"1,600",2/28/04,"17,268","874,364",1.97
Nebraska,3/13/04,"1,411",3/6/04,"17,099","874,364",1.96
Nebraska,3/20/04,"1,345",3/13/04,"15,920","874,364",1.82
Nebraska,3/27/04,"1,214",3/20/04,"15,462","874,364",1.77
Nebraska,4/3/04,"1,334",3/27/04,"14,115","874,364",1.61
Nebraska,4/10/04,"1,510",4/3/04,"13,196","873,962",1.51
Nebraska,4/17/04,"1,158",4/10/04,"12,574","873,962",1.44
Nebraska,4/24/04,"1,185",4/17/04,"12,087","873,962",1.38
Nebraska,5/1/04,"1,264",4/24/04,"11,568","873,962",1.32
Nebraska,5/8/04,"1,312",5/1/04,"11,542","873,962",1.32
Nebraska,5/15/04,"1,431",5/8/04,"11,289","873,962",1.29
Nebraska,5/22/04,"1,452",5/15/04,"11,575","873,962",1.32
Nebraska,5/29/04,"1,402",5/22/04,"11,605","873,962",1.33
Nebraska,6/5/04,"1,423",5/29/04,"11,622","873,962",1.33
Nebraska,6/12/04,"1,103",6/5/04,"11,707","873,962",1.34
Nebraska,6/19/04,"1,374",6/12/04,"11,997","873,962",1.37
Nebraska,6/26/04,"1,133",6/19/04,"11,817","873,962",1.35
Nebraska,7/3/04,"1,734",6/26/04,"11,717","873,962",1.34
Nebraska,7/10/04,"2,069",7/3/04,"11,848","873,968",1.36
Nebraska,7/17/04,"1,389",7/10/04,"13,027","873,968",1.49
Nebraska,7/24/04,"1,242",7/17/04,"12,312","873,968",1.41
Nebraska,7/31/04,"1,113",7/24/04,"11,957","873,968",1.37
Nebraska,8/7/04,"1,255",7/31/04,"11,868","873,968",1.36
Nebraska,8/14/04,"1,318",8/7/04,"11,760","873,968",1.35
Nebraska,8/21/04,"1,260",8/14/04,"11,786","873,968",1.35
Nebraska,8/28/04,"1,263",8/21/04,"11,481","873,968",1.31
Nebraska,9/4/04,"1,341",8/28/04,"11,044","873,968",1.26
Nebraska,9/11/04,"1,358",9/4/04,"10,854","873,968",1.24
Nebraska,9/18/04,"1,085",9/11/04,"11,264","873,968",1.29
Nebraska,9/25/04,"1,178",9/18/04,"10,889","873,968",1.25
Nebraska,10/2/04,"1,383",9/25/04,"10,525","873,968",1.2
Nebraska,10/9/04,"1,430",10/2/04,"10,274","873,929",1.18
Nebraska,10/16/04,838,10/9/04,"10,550","873,929",1.21
Nebraska,10/23/04,908,10/16/04,"10,575","873,929",1.21
Nebraska,10/30/04,"1,514",10/23/04,"10,636","873,929",1.22
Nebraska,11/6/04,"1,345",10/30/04,"10,941","873,929",1.25
Nebraska,11/13/04,"1,253",11/6/04,"10,771","873,929",1.23
Nebraska,11/20/04,"1,578",11/13/04,"10,940","873,929",1.25
Nebraska,11/27/04,"1,612",11/20/04,"10,868","873,929",1.24
Nebraska,12/4/04,"2,428",11/27/04,"12,491","873,929",1.43
Nebraska,12/11/04,"1,665",12/4/04,"12,578","873,929",1.44
Nebraska,12/18/04,"1,741",12/11/04,"12,771","873,929",1.46
Nebraska,12/25/04,"2,365",12/18/04,"13,100","873,929",1.5
Nebraska,1/1/05,"2,605",12/25/04,"14,436","873,929",1.65
Nebraska,1/8/05,"3,348",1/1/05,"16,483","875,278",1.88
Nebraska,1/15/05,"2,612",1/8/05,"16,836","875,278",1.92
Nebraska,1/22/05,"1,644",1/15/05,"17,069","875,278",1.95
Nebraska,1/29/05,"1,503",1/22/05,"17,004","875,278",1.94
Nebraska,2/5/05,"1,443",1/29/05,"16,608","875,278",1.9
Nebraska,2/12/05,"1,620",2/5/05,"16,333","875,278",1.87
Nebraska,2/19/05,"1,289",2/12/05,"16,506","875,278",1.89
Nebraska,2/26/05,"1,548",2/19/05,"16,080","875,278",1.84
Nebraska,3/5/05,"1,234",2/26/05,"16,094","875,278",1.84
Nebraska,3/12/05,"1,243",3/5/05,"15,100","875,278",1.73
Nebraska,3/19/05,"1,270",3/12/05,"14,479","875,278",1.65
Nebraska,3/26/05,"1,478",3/19/05,"14,001","875,278",1.6
Nebraska,4/2/05,"1,425",3/26/05,"13,789","875,278",1.58
Nebraska,4/9/05,"1,339",4/2/05,"12,672","875,843",1.45
Nebraska,4/16/05,"1,312",4/9/05,"11,945","875,843",1.36
Nebraska,4/23/05,"1,228",4/16/05,"11,740","875,843",1.34
Nebraska,4/30/05,982,4/23/05,"11,299","875,843",1.29
Nebraska,5/7/05,"1,183",4/30/05,"11,006","875,843",1.26
Nebraska,5/14/05,"1,247",5/7/05,"10,630","863,870",1.23
Nebraska,5/21/05,"1,087",5/14/05,"10,701","863,870",1.24
Nebraska,5/28/05,"1,194",5/21/05,"10,427","863,870",1.21
Nebraska,6/4/05,"1,550",5/28/05,"10,372","863,870",1.2
Nebraska,6/11/05,"1,233",6/4/05,"11,019","863,870",1.28
Nebraska,6/18/05,"1,136",6/11/05,"10,803","863,870",1.25
Nebraska,6/25/05,"1,083",6/18/05,"10,773","863,870",1.25
Nebraska,7/2/05,"1,532",6/25/05,"10,813","863,870",1.25
Nebraska,7/9/05,"2,256",7/2/05,"10,737","865,763",1.24
Nebraska,7/16/05,"1,242",7/9/05,"12,183","865,763",1.41
Nebraska,7/23/05,"1,152",7/16/05,"11,251","865,763",1.3
Nebraska,7/30/05,"1,134",7/23/05,"11,021","865,763",1.27
Nebraska,8/6/05,"1,086",7/30/05,"11,009","865,763",1.27
Nebraska,8/13/05,"1,142",8/6/05,"10,870","865,763",1.26
Nebraska,8/20/05,"1,029",8/13/05,"10,762","865,763",1.24
Nebraska,8/27/05,975,8/20/05,"10,294","865,763",1.19
Nebraska,9/3/05,"1,268",8/27/05,"9,806","865,763",1.13
Nebraska,9/10/05,"1,206",9/3/05,"9,145","865,763",1.06
Nebraska,9/17/05,"1,151",9/10/05,"10,077","865,763",1.16
Nebraska,9/24/05,"1,535",9/17/05,"9,385","865,763",1.08
Nebraska,10/1/05,948,9/24/05,"9,856","865,763",1.14
Nebraska,10/8/05,"1,273",10/1/05,"9,374","879,147",1.07
Nebraska,10/15/05,"1,170",10/8/05,"9,341","879,147",1.06
Nebraska,10/22/05,"1,152",10/15/05,"9,455","879,147",1.08
Nebraska,10/29/05,"1,415",10/22/05,"9,613","879,147",1.09
Nebraska,11/5/05,"1,264",10/29/05,"9,761","879,147",1.11
Nebraska,11/12/05,"1,133",11/5/05,"9,016","879,147",1.03
Nebraska,11/19/05,"1,966",11/12/05,"9,784","879,147",1.11
Nebraska,11/26/05,"1,326",11/19/05,"9,871","879,147",1.12
Nebraska,12/3/05,"3,348",11/26/05,"10,997","879,147",1.25
Nebraska,12/10/05,"2,630",12/3/05,"11,932","879,147",1.36
Nebraska,12/17/05,"1,653",12/10/05,"13,185","879,147",1.5
Nebraska,12/24/05,"2,383",12/17/05,"12,910","879,147",1.47
Nebraska,12/31/05,"2,361",12/24/05,"13,737","879,147",1.56
Nebraska,1/7/06,"2,048",12/31/05,"15,150","879,147",1.72
Nebraska,1/14/06,"1,770",1/7/06,"14,800","871,247",1.7
Nebraska,1/21/06,"1,346",1/14/06,"13,922","871,247",1.6
Nebraska,1/28/06,"1,214",1/21/06,"13,834","871,247",1.59
Nebraska,2/4/06,"1,216",1/28/06,"13,390","871,247",1.54
Nebraska,2/11/06,"1,336",2/4/06,"13,232","871,247",1.52
Nebraska,2/18/06,"1,300",2/11/06,"13,192","871,247",1.51
Nebraska,2/25/06,"1,337",2/18/06,"13,141","871,247",1.51
Nebraska,3/4/06,"1,192",2/25/06,"13,189","871,247",1.51
Nebraska,3/11/06,"1,247",3/4/06,"12,437","871,247",1.43
Nebraska,3/18/06,"1,284",3/11/06,"12,092","871,247",1.39
Nebraska,3/25/06,"1,966",3/18/06,"11,802","871,247",1.35
Nebraska,4/1/06,"1,789",3/25/06,"12,664","871,247",1.45
Nebraska,4/8/06,"1,408",4/1/06,"12,122","871,247",1.39
Nebraska,4/15/06,"1,092",4/8/06,"11,013","873,670",1.26
Nebraska,4/22/06,"1,060",4/15/06,"9,878","873,670",1.13
Nebraska,4/29/06,915,4/22/06,"9,352","873,670",1.07
Nebraska,5/6/06,"1,274",4/29/06,"9,406","873,670",1.08
Nebraska,5/13/06,"1,224",5/6/06,"9,111","873,670",1.04
Nebraska,5/20/06,"1,150",5/13/06,"9,025","873,670",1.03
Nebraska,5/27/06,"1,233",5/20/06,"8,990","873,670",1.03
Nebraska,6/3/06,"1,659",5/27/06,"8,929","873,670",1.02
Nebraska,6/10/06,"1,175",6/3/06,"9,266","873,670",1.06
Nebraska,6/17/06,"1,108",6/10/06,"9,281","873,670",1.06
Nebraska,6/24/06,"1,134",6/17/06,"9,260","873,670",1.06
Nebraska,7/1/06,"1,104",6/24/06,"9,347","873,670",1.07
Nebraska,7/8/06,"1,861",7/1/06,"9,190","873,670",1.05
Nebraska,7/15/06,"1,358",7/8/06,"10,456","876,614",1.19
Nebraska,7/22/06,"1,096",7/15/06,"9,989","876,614",1.14
Nebraska,7/29/06,"1,149",7/22/06,"9,680","876,614",1.1
Nebraska,8/5/06,"1,349",7/29/06,"9,267","876,614",1.06
Nebraska,8/12/06,"1,452",8/5/06,"9,365","876,614",1.07
Nebraska,8/19/06,"1,509",8/12/06,"9,428","876,614",1.08
Nebraska,8/26/06,"1,004",8/19/06,"9,573","876,614",1.09
Nebraska,9/2/06,"1,043",8/26/06,"8,804","876,614",1
Nebraska,9/9/06,"1,018",9/2/06,"8,247","876,614",0.94
Nebraska,9/16/06,"1,011",9/9/06,"8,494","876,614",0.97
Nebraska,9/23/06,917,9/16/06,"8,117","876,614",0.93
Nebraska,9/30/06,"1,229",9/23/06,"8,009","876,614",0.91
Nebraska,10/7/06,"1,279",9/30/06,"8,267","878,551",0.94
Nebraska,10/14/06,"1,192",10/7/06,"8,464","878,551",0.96
Nebraska,10/21/06,"1,151",10/14/06,"8,318","878,551",0.95
Nebraska,10/28/06,"1,167",10/21/06,"8,412","878,551",0.96
Nebraska,11/4/06,"1,137",10/28/06,"8,361","878,551",0.95
Nebraska,11/11/06,"1,068",11/4/06,"8,320","878,551",0.95
Nebraska,11/18/06,"1,449",11/11/06,"8,533","878,551",0.97
Nebraska,11/25/06,"1,546",11/18/06,"8,681","878,551",0.99
Nebraska,12/2/06,"2,098",11/25/06,"9,824","878,551",1.12
Nebraska,12/9/06,"1,676",12/2/06,"9,962","878,551",1.13
Nebraska,12/16/06,"1,903",12/9/06,"10,376","878,551",1.18
Nebraska,12/23/06,"2,407",12/16/06,"11,018","878,551",1.25
Nebraska,12/30/06,"2,494",12/23/06,"12,127","880,751",1.38
Nebraska,1/6/07,"2,193",12/30/06,"13,877","880,751",1.58
Nebraska,1/13/07,"2,228",1/6/07,"13,537","880,751",1.54
Nebraska,1/20/07,"2,114",1/13/07,"13,269","880,751",1.51
Nebraska,1/27/07,"1,573",1/20/07,"13,945","880,751",1.58
Nebraska,2/3/07,"1,722",1/27/07,"13,740","880,751",1.56
Nebraska,2/10/07,"1,557",2/3/07,"14,092","880,751",1.6
Nebraska,2/17/07,"1,294",2/10/07,"14,199","880,751",1.61
Nebraska,2/24/07,"1,177",2/17/07,"13,965","880,751",1.59
Nebraska,3/3/07,"1,363",2/24/07,"13,428","880,751",1.52
Nebraska,3/10/07,"1,317",3/3/07,"13,495","880,751",1.53
Nebraska,3/17/07,"1,134",3/10/07,"12,905","880,751",1.47
Nebraska,3/24/07,"1,113",3/17/07,"11,980","880,751",1.36
Nebraska,3/31/07,994,3/24/07,"11,245","883,115",1.27
Nebraska,4/7/07,"1,550",3/31/07,"10,422","883,115",1.18
Nebraska,4/14/07,"1,021",4/7/07,"10,339","883,115",1.17
Nebraska,4/21/07,885,4/14/07,"9,632","883,115",1.09
Nebraska,4/28/07,952,4/21/07,"8,906","883,115",1.01
Nebraska,5/5/07,977,4/28/07,"8,865","883,115",1
Nebraska,5/12/07,"1,054",5/5/07,"8,386","883,115",0.95
Nebraska,5/19/07,971,5/12/07,"8,475","883,115",0.96
Nebraska,5/26/07,"1,145",5/19/07,"8,325","883,115",0.94
Nebraska,6/2/07,"1,119",5/26/07,"8,486","883,115",0.96
Nebraska,6/9/07,"1,055",6/2/07,"8,802","883,115",1
Nebraska,6/16/07,997,6/9/07,"8,686","883,115",0.98
Nebraska,6/23/07,926,6/16/07,"8,782","883,115",0.99
Nebraska,6/30/07,926,6/23/07,"8,748","886,001",0.99
Nebraska,7/7/07,"1,500",6/30/07,"8,662","886,001",0.98
Nebraska,7/14/07,"1,077",7/7/07,"9,685","886,001",1.09
Nebraska,7/21/07,917,7/14/07,"9,100","886,001",1.03
Nebraska,7/28/07,876,7/21/07,"8,674","886,001",0.98
Nebraska,8/4/07,953,7/28/07,"8,537","886,001",0.96
Nebraska,8/11/07,934,8/4/07,"8,624","886,001",0.97
Nebraska,8/18/07,902,8/11/07,"8,453","886,001",0.95
Nebraska,8/25/07,923,8/18/07,"7,912","886,001",0.89
Nebraska,9/1/07,870,8/25/07,"7,605","886,001",0.86
Nebraska,9/8/07,"1,107",9/1/07,"7,326","886,001",0.83
Nebraska,9/15/07,911,9/8/07,"7,651","886,001",0.86
Nebraska,9/22/07,940,9/15/07,"7,362","886,001",0.83
Nebraska,9/29/07,774,9/22/07,"7,345","886,001",0.83
Nebraska,10/6/07,905,9/29/07,"7,235","886,001",0.82
Nebraska,10/13/07,"1,094",10/6/07,"7,064","888,761",0.79
Nebraska,10/20/07,"1,394",10/13/07,"7,350","888,761",0.83
Nebraska,10/27/07,"1,007",10/20/07,"7,785","888,761",0.88
